,Gender,Occupation Status,Age,Education,Marital_Status,Dependants,Salary,State_Code,Current Loan,Tenure,Previous Loans,Defaulted,Status
83681,0,2,23,1,0,0,94571,4,0,0,0,0,0
83682,1,2,44,0,1,2,132213,5,0,0,1,1,1
83683,0,2,30,1,1,0,94571,4,1,4,1,0,0
83684,0,1,32,1,0,0,385379,5,0,0,1,0,1
83685,1,1,46,1,1,3,24261,3,0,0,1,0,0
83686,0,2,25,1,1,5,132213,5,0,0,0,0,1
83687,0,0,26,1,0,1,12730,5,0,0,0,0,0
83688,0,1,32,1,1,0,99468,2,0,0,2,1,0
83689,0,2,30,1,1,1,94571,4,1,3,2,1,0
83690,0,2,27,0,1,3,10454,2,0,0,2,0,0
83691,0,2,28,1,1,5,132213,5,0,0,2,1,1
83692,0,1,28,0,1,0,203437,4,0,0,0,0,1
83693,1,2,19,0,0,1,10454,2,0,0,1,0,0
83694,0,1,43,1,1,5,24261,3,1,2,1,0,0
83695,0,2,40,1,1,1,94571,4,0,0,2,1,0
83696,0,2,24,1,0,0,132213,5,0,0,0,0,1
83697,1,0,32,1,1,5,12730,5,0,0,1,0,0
83698,1,1,41,1,1,4,203437,4,1,2,3,0,1
83699,0,2,27,1,1,1,132213,5,0,0,0,0,1
83700,0,0,41,1,0,0,12730,5,0,0,0,0,0
83701,0,2,41,0,0,0,132213,5,0,0,0,0,1
83702,1,2,45,1,1,2,38252,3,0,0,0,0,0
83703,0,0,30,1,0,1,19999,4,0,0,0,0,0
83704,0,2,37,1,1,2,10454,2,0,0,1,1,0
83705,1,1,44,0,1,4,203437,4,0,0,0,0,1
83706,1,2,43,0,0,0,132213,5,0,0,1,1,1
83707,0,1,38,1,0,0,203437,4,0,0,0,0,1
83708,0,2,40,1,1,5,94571,4,1,2,1,0,0
83709,0,1,47,0,0,1,385379,5,1,2,3,1,1
83710,0,2,41,1,1,5,38252,3,0,0,0,0,0
83711,0,2,46,0,1,4,132213,5,0,0,1,1,1
83712,0,2,47,1,1,0,10454,2,1,2,1,1,0
83713,1,2,30,1,1,2,132213,5,0,0,1,0,1
83714,1,1,43,1,1,4,203437,4,0,0,0,0,1
83715,1,2,31,1,1,1,94571,4,1,3,1,0,0
83716,0,0,47,1,1,2,12730,5,0,0,0,0,0
83717,0,1,44,0,0,1,99468,2,0,0,0,0,0
83718,0,1,46,1,1,1,203437,4,0,0,1,1,1
83719,0,2,21,0,0,0,132213,5,0,0,1,0,1
83720,0,0,48,0,1,1,12730,5,1,3,4,0,0
83721,0,1,29,0,0,0,203437,4,0,0,1,0,1
83722,0,1,20,0,1,0,385379,5,1,2,4,0,1
83723,0,1,36,1,1,0,203437,4,1,4,3,1,1
83724,1,1,36,1,1,3,385379,5,0,0,1,0,1
83725,1,2,43,1,0,1,94571,4,0,0,0,0,0
83726,0,1,42,1,1,5,385379,5,1,3,1,0,1
83727,0,1,43,1,1,3,385379,5,0,0,1,1,1
83728,1,1,27,1,1,4,385379,5,1,2,1,1,1
83729,0,1,19,0,0,0,203437,4,0,0,0,0,1
83730,0,1,44,1,1,0,385379,5,0,0,1,0,1
83731,0,2,44,0,0,1,132213,5,0,0,1,1,1
83732,1,1,49,0,0,1,385379,5,0,0,0,0,1
83733,0,2,34,1,1,1,38252,3,0,0,0,0,0
83734,0,1,43,0,0,0,385379,5,1,1,1,1,1
83735,1,1,19,0,1,4,385379,5,0,0,2,1,1
83736,0,2,39,0,1,2,10454,2,0,0,0,0,0
83737,1,2,38,0,1,1,38252,3,1,3,4,0,0
83738,0,2,42,1,1,1,94571,4,0,0,0,0,0
83739,0,2,23,0,0,0,10454,2,0,0,1,0,0
83740,0,1,46,1,0,0,24261,3,0,0,0,0,0
83741,0,1,43,0,1,5,203437,4,0,0,0,0,1
83742,0,2,35,1,1,5,132213,5,1,4,3,0,1
83743,0,1,26,0,1,1,385379,5,0,0,0,0,1
83744,0,2,24,0,1,4,132213,5,1,4,1,1,1
83745,0,2,19,0,0,1,132213,5,0,0,0,0,1
83746,1,1,31,1,1,0,99468,2,1,4,1,1,0
83747,1,2,36,1,1,4,132213,5,0,0,1,1,1
83748,1,0,22,0,1,0,19999,4,1,1,3,1,0
83749,0,2,33,1,1,5,38252,3,1,2,2,1,0
83750,1,1,32,1,1,2,385379,5,1,4,1,0,1
83751,0,2,34,0,1,1,94571,4,0,0,1,1,0
83752,0,2,23,0,0,1,132213,5,0,0,0,0,1
83753,0,1,48,1,1,4,203437,4,1,2,1,1,1
83754,1,2,19,0,1,0,10454,2,0,0,1,1,0
83755,0,1,44,0,1,1,203437,4,0,0,1,0,1
83756,0,1,41,0,0,1,385379,5,1,3,2,0,1
83757,0,1,47,1,1,5,385379,5,1,2,1,0,1
83758,0,1,22,0,0,0,203437,4,0,0,0,0,1
83759,0,2,48,1,1,3,132213,5,0,0,0,0,1
83760,0,0,48,0,1,2,12730,5,1,2,1,0,0
83761,0,2,48,0,1,2,94571,4,1,3,4,0,0
83762,0,1,35,1,1,3,203437,4,1,1,4,0,1
83763,0,2,46,1,1,5,132213,5,1,2,1,0,1
83764,0,1,24,1,0,1,99468,2,1,1,2,0,0
83765,1,2,43,1,1,0,132213,5,0,0,0,0,1
83766,1,1,43,1,1,5,99468,2,0,0,0,0,0
83767,0,2,45,1,1,0,132213,5,0,0,0,0,1
83768,1,2,22,0,1,0,94571,4,0,0,1,1,0
83769,1,2,25,1,1,4,94571,4,0,0,2,0,0
83770,0,2,44,1,1,1,94571,4,1,1,1,0,0
83771,0,1,19,0,1,2,24261,3,1,2,1,0,0
83772,1,2,28,0,1,2,10454,2,0,0,2,0,0
83773,0,2,31,1,1,3,94571,4,1,4,1,1,0
83774,0,1,27,1,1,4,203437,4,1,3,1,0,1
83775,0,0,32,0,1,5,6959,3,1,4,4,1,0
83776,0,0,19,0,0,0,19999,4,0,0,1,0,0
83777,0,1,48,1,1,1,24261,3,0,0,0,0,0
83778,1,2,27,1,0,0,94571,4,0,0,1,0,0
83779,0,0,24,1,1,2,19999,4,0,0,0,0,0
83780,0,2,28,0,1,2,132213,5,0,0,1,1,1
83781,1,2,29,1,0,0,38252,3,0,0,0,0,0
83782,0,2,25,1,0,1,132213,5,0,0,0,0,1
83783,0,2,38,1,1,4,10454,2,0,0,0,0,0
83784,0,1,43,1,1,3,203437,4,0,0,0,0,1
83785,0,2,46,0,1,4,10454,2,0,0,2,1,0
83786,0,2,40,1,1,4,94571,4,0,0,0,0,0
83787,0,2,30,1,0,1,132213,5,0,0,0,0,1
83788,0,2,40,1,1,5,132213,5,0,0,0,0,1
83789,0,2,30,1,0,1,10454,2,1,1,2,1,0
83790,0,2,32,0,1,0,10454,2,0,0,0,0,0
83791,1,1,28,1,0,1,385379,5,0,0,1,0,1
83792,0,2,34,1,1,4,132213,5,0,0,0,0,1
83793,1,2,40,1,1,0,94571,4,0,0,1,1,0
83794,0,1,22,0,0,0,24261,3,1,3,1,0,0
83795,1,2,47,1,1,2,132213,5,0,0,0,0,1
83796,0,2,41,1,1,5,94571,4,1,2,2,0,0
83797,1,0,32,1,1,3,6959,3,0,0,1,0,0
83798,0,2,20,0,0,1,132213,5,1,4,3,1,1
83799,0,1,20,0,1,2,24261,3,0,0,0,0,0
83800,0,1,47,0,1,4,24261,3,1,4,4,0,0
83801,0,0,29,1,1,4,12730,5,0,0,0,0,0
83802,1,1,29,1,1,1,385379,5,0,0,1,1,1
83803,1,1,24,0,0,0,24261,3,0,0,0,0,0
83804,1,1,43,0,0,0,24261,3,0,0,0,0,0
83805,1,2,21,0,0,1,132213,5,0,0,0,0,1
83806,0,1,41,0,1,1,203437,4,0,0,0,0,1
83807,0,0,27,1,1,2,19999,4,0,0,0,0,0
83808,0,0,49,1,1,0,12730,5,0,0,0,0,0
83809,0,1,46,1,1,3,385379,5,1,1,2,1,1
83810,0,2,43,1,1,3,132213,5,0,0,0,0,1
83811,1,1,21,0,0,0,385379,5,0,0,0,0,1
83812,0,2,19,0,1,1,38252,3,1,4,2,0,0
83813,1,1,20,0,0,0,385379,5,1,3,1,0,1
83814,0,1,33,1,1,4,203437,4,0,0,0,0,1
83815,0,0,29,1,1,2,12730,5,0,0,1,0,0
83816,1,2,26,0,1,5,132213,5,0,0,1,0,1
83817,1,2,34,1,0,1,132213,5,0,0,1,1,1
83818,0,1,41,1,1,2,385379,5,1,2,4,0,1
83819,0,1,35,1,1,1,385379,5,0,0,2,1,1
83820,0,1,21,0,0,1,385379,5,0,0,0,0,1
83821,0,2,26,0,0,1,10454,2,0,0,1,1,0
83822,0,2,25,1,1,2,38252,3,1,3,1,0,0
83823,1,2,39,0,1,4,94571,4,1,2,1,1,0
83824,0,1,21,0,0,0,24261,3,0,0,0,0,0
83825,0,0,25,0,1,0,6959,3,0,0,2,0,0
83826,0,2,23,0,0,0,132213,5,1,3,1,0,1
83827,1,2,19,0,1,5,132213,5,1,2,1,1,1
83828,1,2,23,0,0,1,38252,3,0,0,1,1,0
83829,1,2,21,0,0,0,94571,4,1,1,1,1,0
83830,1,1,36,1,1,4,385379,5,1,3,1,1,1
83831,1,2,47,1,1,3,94571,4,0,0,1,0,0
83832,0,1,37,1,1,4,385379,5,0,0,0,0,1
83833,1,2,28,0,0,1,38252,3,0,0,0,0,0
83834,1,2,22,1,1,4,132213,5,0,0,0,0,1
83835,1,2,48,0,1,3,10454,2,0,0,1,0,0
83836,1,2,31,1,1,4,10454,2,0,0,2,0,0
83837,0,2,47,0,1,0,132213,5,0,0,0,0,1
83838,0,2,19,0,0,1,132213,5,1,1,1,1,1
83839,0,2,22,1,0,0,132213,5,0,0,0,0,1
83840,1,2,27,0,0,0,38252,3,1,4,2,0,0
83841,0,0,35,0,1,4,6959,3,0,0,0,0,0
83842,0,1,29,0,1,0,385379,5,1,3,3,0,1
83843,0,0,25,1,0,0,19999,4,0,0,2,0,0
83844,0,1,42,0,0,1,385379,5,0,0,0,0,1
83845,0,0,43,1,1,4,12730,5,1,2,2,0,0
83846,0,2,25,1,0,0,38252,3,0,0,2,0,0
83847,0,1,31,1,1,0,385379,5,1,2,1,1,1
83848,1,1,43,1,0,1,385379,5,1,3,1,0,1
83849,1,2,44,0,1,3,132213,5,0,0,1,0,1
83850,1,2,47,0,1,2,94571,4,0,0,0,0,0
83851,1,1,48,0,0,0,385379,5,0,0,0,0,1
83852,0,2,37,0,1,3,132213,5,0,0,1,1,1
83853,0,2,35,0,1,0,132213,5,0,0,2,0,1
83854,0,2,36,0,1,4,132213,5,1,3,1,0,1
83855,0,2,48,0,1,2,132213,5,1,3,2,1,1
83856,1,1,49,1,1,0,24261,3,1,3,4,0,0
83857,0,1,44,0,1,3,24261,3,1,3,2,0,0
83858,0,2,31,1,1,1,38252,3,0,0,0,0,0
83859,0,2,35,1,1,4,94571,4,1,2,1,1,0
83860,1,0,36,0,0,0,12730,5,0,0,0,0,0
83861,0,2,43,1,1,1,94571,4,0,0,0,0,0
83862,1,1,39,0,1,3,24261,3,0,0,1,0,0
83863,1,0,38,1,1,2,19999,4,0,0,1,0,0
83864,1,0,20,0,0,1,19999,4,0,0,1,0,0
83865,0,1,37,1,1,5,99468,2,0,0,1,1,0
83866,0,2,33,1,1,1,94571,4,0,0,0,0,0
83867,1,2,27,1,1,2,132213,5,0,0,1,0,1
83868,1,0,48,1,1,2,12730,5,0,0,2,0,0
83869,0,1,47,0,1,4,99468,2,0,0,0,0,0
83870,1,1,47,1,1,0,385379,5,0,0,0,0,1
83871,0,1,32,0,1,2,99468,2,0,0,0,0,0
83872,0,2,37,1,1,0,132213,5,1,4,1,1,1
83873,0,1,26,1,0,1,203437,4,0,0,0,0,1
83874,0,2,30,1,1,1,10454,2,0,0,0,0,0
83875,0,1,35,1,1,2,385379,5,0,0,0,0,1
83876,1,2,30,1,1,3,10454,2,1,3,4,1,0
83877,0,1,33,1,0,1,385379,5,0,0,0,0,1
83878,0,2,23,0,0,1,94571,4,1,3,4,0,0
83879,0,1,20,0,1,3,385379,5,0,0,0,0,1
83880,0,0,38,0,1,3,6959,3,0,0,2,0,0
83881,0,0,36,0,1,5,12730,5,0,0,0,0,0
83882,0,2,21,0,0,0,38252,3,0,0,0,0,0
83883,0,2,23,1,0,0,94571,4,0,0,2,0,0
83884,1,2,20,0,0,0,132213,5,0,0,0,0,1
83885,0,1,27,0,1,5,203437,4,1,2,1,0,1
83886,0,2,42,1,0,1,132213,5,0,0,2,0,1
83887,0,1,23,0,0,0,203437,4,0,0,1,1,1
83888,1,0,45,0,1,3,6959,3,0,0,0,0,0
83889,0,2,35,1,1,1,38252,3,0,0,0,0,0
83890,0,0,39,0,1,5,5455,2,1,1,1,0,0
83891,0,2,38,1,0,0,38252,3,1,2,1,0,0
83892,0,2,33,1,1,4,94571,4,0,0,0,0,0
83893,1,2,48,1,0,0,132213,5,0,0,0,0,1
83894,1,2,31,1,1,2,94571,4,0,0,0,0,0
83895,0,2,27,1,1,2,132213,5,1,1,2,1,1
83896,1,1,20,0,1,2,203437,4,1,2,4,0,1
83897,0,2,41,1,1,1,38252,3,1,1,1,0,0
83898,0,2,20,0,0,1,132213,5,1,2,2,0,1
83899,0,2,47,0,1,0,10454,2,1,3,1,1,0
83900,0,2,47,1,1,1,94571,4,1,1,1,1,0
83901,0,0,29,0,1,5,12730,5,0,0,0,0,0
83902,0,2,46,0,1,0,10454,2,0,0,0,0,0
83903,0,0,21,0,0,0,12730,5,1,1,2,1,0
83904,0,2,48,1,0,0,94571,4,0,0,0,0,0
83905,0,2,21,0,1,5,132213,5,0,0,1,0,1
83906,0,1,28,0,1,5,385379,5,1,3,1,0,1
83907,1,1,42,1,1,0,24261,3,0,0,1,0,0
83908,1,2,20,0,0,0,38252,3,0,0,1,0,0
83909,1,1,19,0,0,0,385379,5,0,0,0,0,1
83910,1,2,24,0,1,0,132213,5,0,0,0,0,1
83911,0,2,24,1,0,1,132213,5,0,0,0,0,1
83912,0,1,29,0,0,0,203437,4,0,0,0,0,1
83913,0,1,34,1,1,2,385379,5,0,0,0,0,1
83914,0,2,49,1,1,5,132213,5,0,0,0,0,1
83915,1,1,19,0,1,1,24261,3,0,0,2,0,0
83916,0,2,23,0,1,0,10454,2,1,1,1,0,0
83917,1,1,43,1,1,2,385379,5,1,4,2,1,1
83918,1,2,44,0,1,4,10454,2,0,0,0,0,0
83919,0,2,45,1,1,0,38252,3,0,0,0,0,0
83920,0,1,28,0,1,1,203437,4,1,3,1,1,1
83921,0,0,39,1,1,3,19999,4,1,1,1,0,0
83922,1,0,46,1,1,3,12730,5,0,0,0,0,0
83923,0,2,41,1,1,5,10454,2,1,4,1,1,0
83924,0,2,24,1,0,0,132213,5,0,0,0,0,1
83925,0,1,29,1,1,0,385379,5,0,0,1,0,1
83926,0,1,44,0,1,0,385379,5,0,0,0,0,1
83927,0,1,34,1,0,1,99468,2,0,0,0,0,0
83928,1,2,38,1,1,1,132213,5,0,0,1,1,1
83929,0,2,31,1,0,1,132213,5,0,0,0,0,1
83930,0,2,30,1,1,0,38252,3,0,0,0,0,0
83931,1,2,36,1,1,4,10454,2,0,0,2,0,0
83932,0,2,44,1,1,3,94571,4,0,0,0,0,0
83933,0,1,31,1,1,4,385379,5,0,0,0,0,1
83934,1,1,23,0,0,0,385379,5,0,0,0,0,1
83935,0,1,46,0,1,1,99468,2,1,1,4,1,0
83936,0,2,46,1,1,3,132213,5,0,0,0,0,1
83937,0,0,48,1,0,0,12730,5,0,0,0,0,0
83938,1,2,48,1,1,3,132213,5,0,0,0,0,1
83939,1,1,44,1,1,4,385379,5,0,0,0,0,1
83940,0,1,31,0,0,0,385379,5,1,4,2,1,1
83941,1,0,43,1,1,4,12730,5,0,0,0,0,0
83942,1,2,31,1,1,2,94571,4,0,0,0,0,0
83943,0,2,37,0,1,1,132213,5,1,4,3,1,1
83944,0,1,37,1,1,2,385379,5,0,0,0,0,1
83945,0,2,31,1,1,3,38252,3,0,0,0,0,0
83946,0,2,46,0,1,1,38252,3,1,2,4,1,0
83947,1,1,29,1,1,2,99468,2,0,0,0,0,0
83948,1,2,34,1,1,4,132213,5,1,4,3,0,1
83949,0,2,41,1,1,2,38252,3,0,0,0,0,0
83950,0,2,32,0,1,1,94571,4,0,0,1,0,0
83951,0,2,28,1,1,0,38252,3,0,0,0,0,0
83952,1,0,20,0,1,2,6959,3,0,0,0,0,0
83953,1,0,26,1,0,0,12730,5,0,0,1,1,0
83954,0,2,49,1,1,1,132213,5,0,0,0,0,1
83955,0,1,41,1,1,1,385379,5,0,0,1,1,1
83956,0,2,26,1,0,0,132213,5,0,0,0,0,1
83957,0,1,44,0,1,1,24261,3,0,0,1,0,0
83958,0,2,40,1,0,0,10454,2,1,3,1,0,0
83959,0,0,39,1,1,2,6959,3,0,0,0,0,0
83960,0,0,45,1,0,0,6959,3,0,0,1,1,0
83961,0,1,38,0,0,1,385379,5,0,0,1,1,1
83962,0,0,32,0,1,0,19999,4,1,3,4,0,0
83963,0,2,42,0,1,3,38252,3,1,4,4,0,0
83964,0,2,32,0,1,3,132213,5,1,3,1,1,1
83965,1,1,36,1,1,1,385379,5,1,3,3,1,1
83966,0,2,33,0,1,1,10454,2,1,1,1,0,0
83967,0,2,40,0,1,1,10454,2,0,0,1,0,0
83968,1,0,48,1,1,3,12730,5,0,0,1,0,0
83969,0,2,46,0,1,4,10454,2,1,1,1,1,0
83970,0,1,34,1,1,0,385379,5,0,0,2,1,1
83971,0,2,32,1,1,1,132213,5,0,0,0,0,1
83972,0,2,28,0,1,0,38252,3,0,0,1,1,0
83973,0,1,40,0,1,1,385379,5,1,1,1,1,1
83974,1,2,39,0,1,4,94571,4,0,0,0,0,0
83975,0,2,20,0,0,0,94571,4,1,4,1,1,0
83976,1,2,23,0,0,0,132213,5,0,0,2,0,1
83977,0,2,49,1,1,5,132213,5,0,0,0,0,1
83978,0,2,21,0,0,1,10454,2,0,0,2,0,0
83979,0,2,41,1,1,5,132213,5,0,0,1,1,1
83980,0,1,25,1,0,0,24261,3,1,3,3,1,0
83981,1,2,42,1,1,2,38252,3,0,0,0,0,0
83982,0,1,45,1,1,2,203437,4,1,3,1,1,1
83983,1,1,30,0,1,0,24261,3,1,1,1,0,0
83984,0,1,48,0,1,1,385379,5,0,0,0,0,1
83985,1,1,28,0,1,4,99468,2,0,0,1,0,0
83986,0,2,29,0,0,1,38252,3,0,0,2,1,0
83987,1,2,48,1,1,4,94571,4,0,0,0,0,0
83988,0,1,43,1,1,4,203437,4,0,0,1,1,1
83989,1,2,35,0,1,1,94571,4,1,1,1,1,0
83990,1,0,22,0,1,1,12730,5,0,0,0,0,0
83991,1,1,24,1,1,2,24261,3,0,0,1,1,0
83992,0,1,25,1,0,1,24261,3,0,0,0,0,0
83993,0,2,45,1,0,1,94571,4,0,0,1,1,0
83994,0,1,23,0,0,0,385379,5,0,0,1,0,1
83995,1,2,24,1,0,0,38252,3,1,1,4,0,0
83996,1,2,35,0,1,1,10454,2,1,2,1,0,0
83997,1,2,32,1,1,4,10454,2,0,0,1,0,0
83998,1,1,29,1,1,3,24261,3,1,1,2,1,0
83999,0,2,23,0,0,1,38252,3,0,0,1,1,0
84000,1,1,20,0,0,0,99468,2,0,0,0,0,0
84001,0,2,49,1,1,3,132213,5,0,0,2,0,1
84002,0,0,32,0,0,0,12730,5,0,0,1,1,0
84003,0,1,45,1,0,0,385379,5,0,0,0,0,1
84004,0,2,34,0,1,4,94571,4,0,0,1,0,0
84005,1,2,20,0,0,0,38252,3,0,0,0,0,0
84006,0,2,35,1,1,3,94571,4,0,0,2,0,0
84007,0,1,44,0,1,4,24261,3,0,0,1,0,0
84008,1,0,34,0,1,5,12730,5,0,0,1,0,0
84009,0,1,27,1,0,1,385379,5,0,0,1,0,1
84010,1,1,38,1,0,0,385379,5,0,0,0,0,1
84011,0,2,38,0,1,4,10454,2,1,2,1,0,0
84012,1,1,27,1,0,1,385379,5,0,0,0,0,1
84013,1,2,23,0,1,2,132213,5,0,0,1,0,1
84014,0,2,22,1,0,1,38252,3,1,2,1,1,0
84015,1,2,25,0,1,4,132213,5,0,0,0,0,1
84016,0,2,47,0,1,4,94571,4,1,1,2,0,0
84017,0,1,47,1,1,0,99468,2,0,0,2,1,0
84018,1,0,23,1,0,1,19999,4,0,0,2,1,0
84019,1,2,42,0,0,1,10454,2,0,0,1,0,0
84020,1,2,21,0,0,1,132213,5,1,4,1,1,1
84021,1,2,48,0,1,4,94571,4,0,0,0,0,0
84022,1,2,26,0,1,3,10454,2,0,0,0,0,0
84023,0,0,49,0,1,3,6959,3,1,1,2,1,0
84024,0,2,34,0,1,2,38252,3,0,0,1,1,0
84025,0,2,45,1,1,0,132213,5,0,0,1,0,1
84026,1,2,24,0,1,5,10454,2,1,4,4,0,0
84027,1,1,48,0,1,5,203437,4,0,0,1,0,1
84028,0,2,47,1,1,3,94571,4,0,0,1,0,0
84029,1,2,27,1,1,3,132213,5,1,2,1,0,1
84030,0,1,40,1,1,1,24261,3,0,0,0,0,0
84031,0,2,38,1,1,1,38252,3,1,4,1,0,0
84032,0,2,36,0,1,1,10454,2,0,0,0,0,0
84033,0,1,29,1,1,0,385379,5,0,0,2,0,1
84034,0,2,37,1,1,5,38252,3,0,0,0,0,0
84035,1,1,25,1,1,3,385379,5,0,0,1,0,1
84036,0,2,28,1,1,4,132213,5,0,0,2,0,1
84037,1,1,23,0,1,3,385379,5,0,0,1,1,1
84038,0,2,25,1,0,0,132213,5,0,0,1,1,1
84039,0,2,41,0,1,4,94571,4,1,1,1,1,0
84040,0,0,24,0,0,1,12730,5,0,0,0,0,0
84041,0,1,49,0,0,0,24261,3,0,0,1,0,0
84042,0,2,36,1,1,1,94571,4,0,0,0,0,0
84043,0,2,39,1,1,3,94571,4,0,0,0,0,0
84044,0,2,33,1,1,3,10454,2,0,0,0,0,0
84045,1,2,45,1,1,0,94571,4,0,0,1,0,0
84046,0,2,49,1,1,5,10454,2,0,0,2,0,0
84047,1,1,28,0,0,1,385379,5,0,0,0,0,1
84048,1,1,24,0,1,1,24261,3,0,0,0,0,0
84049,0,2,42,0,1,2,94571,4,0,0,0,0,0
84050,0,2,19,0,0,0,38252,3,0,0,0,0,0
84051,0,1,46,0,1,4,24261,3,0,0,0,0,0
84052,1,2,46,1,1,0,132213,5,1,4,2,0,1
84053,0,2,46,0,1,2,132213,5,1,1,2,0,1
84054,0,1,28,0,0,1,24261,3,1,4,1,0,0
84055,1,2,41,1,1,5,132213,5,0,0,0,0,1
84056,0,2,33,0,1,1,94571,4,1,2,3,0,0
84057,1,2,32,1,1,3,10454,2,1,4,2,1,0
84058,0,2,34,1,1,5,38252,3,0,0,0,0,0
84059,0,2,23,0,0,1,132213,5,1,1,3,1,1
84060,1,1,32,1,1,1,203437,4,0,0,0,0,1
84061,1,2,34,1,0,1,132213,5,0,0,0,0,1
84062,0,1,32,1,1,2,99468,2,0,0,2,0,0
84063,0,0,25,0,0,0,12730,5,1,2,2,0,0
84064,0,2,49,1,0,1,132213,5,1,1,1,0,1
84065,1,0,37,1,1,5,12730,5,0,0,1,0,0
84066,1,2,22,1,0,1,94571,4,1,3,2,1,0
84067,1,1,36,1,1,1,203437,4,0,0,0,0,1
84068,0,0,46,0,1,1,6959,3,1,1,4,1,0
84069,0,0,40,0,1,1,6959,3,0,0,2,0,0
84070,1,2,39,0,1,2,94571,4,1,1,1,1,0
84071,0,2,33,1,1,4,132213,5,0,0,1,0,1
84072,0,2,35,1,0,0,94571,4,0,0,2,1,0
84073,0,2,49,0,0,1,38252,3,1,2,1,0,0
84074,0,1,19,0,1,3,385379,5,0,0,0,0,1
84075,0,2,42,0,1,4,132213,5,0,0,1,1,1
84076,0,1,33,0,0,0,203437,4,0,0,1,0,1
84077,0,1,34,0,0,1,24261,3,0,0,0,0,0
84078,1,1,42,0,0,0,385379,5,1,4,1,1,1
84079,0,2,40,1,1,4,38252,3,0,0,1,0,0
84080,0,0,29,0,1,4,12730,5,0,0,1,1,0
84081,0,1,27,0,0,1,385379,5,0,0,0,0,1
84082,1,1,35,0,1,0,99468,2,0,0,1,1,0
84083,1,1,49,0,1,2,24261,3,0,0,0,0,0
84084,0,2,44,1,1,5,132213,5,1,4,1,1,1
84085,0,2,33,1,0,0,38252,3,1,1,2,1,0
84086,0,1,26,0,0,1,385379,5,0,0,0,0,1
84087,1,2,36,1,1,0,94571,4,0,0,0,0,0
84088,0,0,26,1,0,0,12730,5,0,0,0,0,0
84089,1,2,21,0,0,1,94571,4,1,2,2,0,0
84090,0,2,40,1,1,1,10454,2,1,3,4,0,0
84091,0,1,41,1,1,0,203437,4,0,0,0,0,1
84092,0,2,37,0,1,1,38252,3,0,0,1,0,0
84093,0,0,32,0,1,0,12730,5,0,0,1,0,0
84094,0,1,20,0,0,1,203437,4,0,0,2,0,1
84095,1,2,49,1,1,1,132213,5,0,0,0,0,1
84096,1,0,19,0,1,1,6959,3,0,0,1,0,0
84097,0,2,48,1,1,4,94571,4,1,2,1,1,0
84098,0,1,23,0,1,4,385379,5,0,0,0,0,1
84099,1,2,35,1,1,5,38252,3,0,0,0,0,0
84100,0,2,19,0,0,0,38252,3,1,4,2,1,0
84101,0,2,39,1,0,0,10454,2,0,0,0,0,0
84102,1,2,34,1,0,0,132213,5,1,3,1,0,1
84103,1,2,21,0,0,1,10454,2,0,0,0,0,0
84104,0,0,28,0,0,1,12730,5,1,1,2,1,0
84105,1,2,37,1,0,1,38252,3,0,0,0,0,0
84106,1,2,29,1,1,3,132213,5,0,0,0,0,1
84107,1,2,41,0,1,0,38252,3,1,4,1,0,0
84108,0,2,49,1,1,3,94571,4,0,0,0,0,0
84109,1,1,21,0,1,3,385379,5,1,3,1,0,1
84110,1,1,20,0,1,0,385379,5,0,0,0,0,1
84111,1,2,21,0,0,0,38252,3,0,0,0,0,0
84112,0,1,33,1,1,3,24261,3,0,0,0,0,0
84113,0,1,45,1,1,2,385379,5,1,4,2,0,1
84114,1,2,38,1,0,1,94571,4,0,0,1,0,0
84115,0,2,27,0,1,2,132213,5,0,0,1,1,1
84116,1,1,33,1,1,1,99468,2,0,0,0,0,0
84117,0,1,46,1,1,4,385379,5,0,0,1,0,1
84118,0,0,20,0,1,1,6959,3,0,0,0,0,0
84119,0,2,48,1,1,5,132213,5,1,1,1,0,1
84120,0,1,24,1,0,1,385379,5,1,4,2,0,1
84121,1,1,23,1,1,2,24261,3,0,0,0,0,0
84122,1,2,24,1,0,1,38252,3,0,0,1,1,0
84123,0,2,23,0,0,0,132213,5,0,0,1,0,1
84124,0,1,40,1,0,1,99468,2,0,0,1,1,0
84125,0,1,30,0,1,2,203437,4,0,0,0,0,1
84126,0,2,22,1,0,1,132213,5,1,3,1,0,1
84127,0,2,42,1,1,1,132213,5,1,4,1,0,1
84128,1,2,46,1,1,5,38252,3,0,0,0,0,0
84129,0,2,43,1,1,4,10454,2,1,4,1,0,0
84130,0,1,44,0,1,4,203437,4,0,0,1,1,1
84131,0,2,41,0,0,0,132213,5,0,0,1,0,1
84132,0,1,48,1,1,3,24261,3,0,0,0,0,0
84133,1,2,32,1,1,2,94571,4,0,0,0,0,0
84134,1,1,32,0,0,0,385379,5,1,2,1,0,1
84135,0,1,29,1,0,1,203437,4,1,1,1,0,1
84136,0,1,46,0,0,1,385379,5,0,0,0,0,1
84137,1,1,19,0,1,3,385379,5,0,0,1,0,1
84138,1,2,39,1,0,0,94571,4,0,0,0,0,0
84139,0,2,41,1,1,2,132213,5,0,0,0,0,1
84140,0,0,49,1,1,2,19999,4,1,3,1,1,0
84141,1,2,23,1,0,1,132213,5,0,0,0,0,1
84142,0,1,23,0,1,1,99468,2,1,1,4,1,0
84143,1,1,30,0,0,1,203437,4,0,0,0,0,1
84144,0,2,23,0,1,2,94571,4,0,0,1,0,0
